,rel,strength,label,pairs,rel_names
1032,9.4,0.007712253998455482,taxonomic,"('lay_eggs', 'albatross')",afforded_usual
1033,9.3,0.0,function-action,"('fly', 'puffin')",afforded_usual
1034,9.3,0.0,function-action,"('roll', 'rifling')",afforded_usual
1035,9.4,0.0,taxonomic,"('lay_eggs', 'timaliidae')",afforded_usual
1036,9.4,0.0,taxonomic,"('lay_eggs', 'trogon')",afforded_usual
1037,9.4,0.0,taxonomic,"('lay_eggs', 'procellariidae')",afforded_usual
1038,9.3,0.0015972981248914932,function-action,"('swim', 'shrimp')",afforded_usual
1039,9.3,0.0,function-action,"('swim', 'sheldrake')",afforded_usual
1040,9.3,0.0,function-action,"('fly', 'emberizidae')",afforded_usual
1041,9.3,0.0,function-action,"('fly', 'budgie')",afforded_usual
1042,9.4,0.0002679366680549818,taxonomic,"('lay_eggs', 'roach')",afforded_usual
1043,9.3,0.005138754512020939,function-action,"('roll', 'axle')",afforded_usual
1044,9.3,0.0013123493330082945,function-action,"('fly', 'loon')",afforded_usual
1045,9.4,0.0,taxonomic,"('lay_eggs', 'smallmouth')",afforded_usual
1046,9.4,0.008871553147288876,taxonomic,"('lay_eggs', 'plaice')",afforded_usual
1047,9.4,0.0,taxonomic,"('lay_eggs', 'clupeidae')",afforded_usual
1048,11.3,0.00014001147116249712,function-action,"('roll', 'lever')",afforded_unusual
1049,11.3,7.032039653185034e-05,function-action,"('roll', 'washer')",afforded_unusual
1050,11.3,0.0,function-action,"('roll', 'footrest')",afforded_unusual
1051,11.3,0.001060733040801725,function-action,"('roll', 'candle')",afforded_unusual
1052,11.3,0.002307675162920646,function-action,"('roll', 'bucket')",afforded_unusual
1053,11.3,0.0,function-action,"('roll', 'tappet')",afforded_unusual
1054,11.3,0.0003879051285034044,function-action,"('swim', 'cat')",afforded_unusual
1055,11.3,0.0004138877084026705,function-action,"('swim', 'mankind')",afforded_unusual
1056,11.3,0.0005616604948423857,function-action,"('roll', 'pig')",afforded_unusual
1057,11.3,0.0,function-action,"('swim', 'mouse')",afforded_unusual
1058,11.3,0.0,function-action,"('roll', 'corkscrew')",afforded_unusual
1059,11.3,0.0016915169282434475,function-action,"('swim', 'dog')",afforded_unusual
1060,11.3,0.0,function-action,"('roll', 'quoit')",afforded_unusual
1061,11.3,0.00029259554357273423,function-action,"('swim', 'retriever')",afforded_unusual
1062,11.3,0.0,function-action,"('swim', 'pony')",afforded_unusual
1063,11.3,0.0006258505721144406,function-action,"('swim', 'boar')",afforded_unusual
1064,11.3,0.0004997412756081042,function-action,"('swim', 'painter')",afforded_unusual
1065,11.3,0.0010342559623887147,function-action,"('roll', 'grip')",afforded_unusual
1066,11.3,0.0,function-action,"('roll', 'lamp')",afforded_unusual
1067,11.3,0.0011206501453116281,function-action,"('swim', 'puppy')",afforded_unusual
1068,11.3,0.0,function-action,"('swim', 'armadillo')",afforded_unusual
1069,11.3,0.0010113020147521003,function-action,"('roll', 'radiator')",afforded_unusual
1070,11.3,0.0,function-action,"('swim', 'bulldog')",afforded_unusual
1071,11.3,0.0,function-action,"('roll', 'rifling')",afforded_unusual
1072,11.3,0.00017093865357059717,function-action,"('roll', 'bolt')",afforded_unusual
1073,11.3,0.0,function-action,"('swim', 'fawn')",afforded_unusual
1074,11.3,0.0,function-action,"('swim', 'glutton')",afforded_unusual
1075,11.3,0.0012139430612995786,function-action,"('roll', 'shaft')",afforded_unusual
1076,11.3,0.0,function-action,"('roll', 'eyelet')",afforded_unusual
1077,11.3,0.0004462045252929961,function-action,"('roll', 'windscreen')",afforded_unusual
1078,11.3,0.0,function-action,"('swim', 'bloodhound')",afforded_unusual
1079,11.3,0.0,function-action,"('swim', 'reindeer')",afforded_unusual
1080,11.3,0.0,function-action,"('swim', 'lynx')",afforded_unusual
1081,11.3,0.00030263544258477454,function-action,"('swim', 'wolf')",afforded_unusual
1082,11.3,0.0005844292157800802,function-action,"('swim', 'leopard')",afforded_unusual
1083,11.3,0.0,function-action,"('swim', 'gnu')",afforded_unusual
1084,11.3,0.0028982928593053324,function-action,"('roll', 'cloth')",afforded_unusual
1085,11.3,0.0,function-action,"('swim', 'goat')",afforded_unusual
1086,11.3,0.0,function-action,"('swim', 'vervet')",afforded_unusual
1087,11.3,0.0018254033890231338,function-action,"('roll', 'nut')",afforded_unusual
1088,11.3,0.0,function-action,"('swim', 'basset')",afforded_unusual
1089,11.3,0.0,function-action,"('swim', 'boa')",afforded_unusual
1090,11.3,0.0019203707937972359,function-action,"('swim', 'deer')",afforded_unusual
1091,11.3,0.0005250956370359216,function-action,"('roll', 'pipe')",afforded_unusual
1092,11.3,0.00027659815893957566,function-action,"('swim', 'panther')",afforded_unusual
1093,11.3,5.1187536285197216e-05,function-action,"('roll', 'pen')",afforded_unusual
1094,11.3,0.0,function-action,"('swim', 'primate')",afforded_unusual
1095,11.3,0.0,function-action,"('roll', 'wrench')",afforded_unusual
1096,11.3,0.0006874336481519998,function-action,"('roll', 'glass')",afforded_unusual
1097,11.3,0.0002659983357502874,function-action,"('roll', 'barrel')",afforded_unusual
1098,11.3,0.0004433398644466953,function-action,"('roll', 'tub')",afforded_unusual
1099,13.0,0.00045409275243671077,color,"('red', 'syrup')",variability_limited
1100,12.95,0.0002822281854900664,shape,"('round', 'sauce')",variability_limited
1101,12.8,0.0,taste,"('juicy', 'satsuma')",variability_limited
1102,13.0,0.0005974789478787895,color,"('red', 'cream')",variability_limited
1103,13.0,0.010889374028764562,color,"('blue', 'parrot')",variability_limited
1104,13.25,0.0004849032898848838,material,"('made_of_wood', 'kayak')",variability_limited
1105,12.8,0.0029694866512048656,taste,"('sweet', 'vegetable')",variability_limited
1106,13.0,0.001103018878953712,color,"('blue', 'spider')",variability_limited
1107,13.0,0.0,color,"('black', 'civet')",variability_limited
1108,13.0,0.0015842609886514525,color,"('green', 'potato')",variability_limited
1109,12.8,0.0013456680718139282,taste,"('sweet', 'spud')",variability_limited
1110,12.8,0.0036422499789876333,taste,"('sweet', 'nut')",variability_limited
1111,13.25,0.002823571945361111,material,"('made_of_wood', 'window')",variability_limited
1112,12.8,0.0029147773423526687,taste,"('sweet', 'apple')",variability_limited
1113,13.0,0.0011671765395275123,color,"('yellow', 'pansy')",variability_limited
1114,12.95,0.0,shape,"('square', 'pantry')",variability_limited
1115,12.8,0.017683982829201715,taste,"('sweet', 'onion')",variability_limited
1116,13.25,0.0021812213743794932,material,"('made_of_wood', 'corkscrew')",variability_limited
1117,12.95,0.0,shape,"('round', 'gourd')",variability_limited
1118,13.0,0.0170060746396143,color,"('red', 'rooster')",variability_limited
1119,13.25,0.0008768807176705262,material,"('made_of_wood', 'brush')",variability_limited
1120,13.25,0.0037532083043939277,material,"('made_of_wood', 'broom')",variability_limited
1121,13.0,0.0007113537907219833,color,"('blue', 'blackboard')",variability_limited
1122,12.95,0.0,shape,"('square', 'tortilla')",variability_limited
1123,13.3,0.0039291988521034035,function-action,"('used_in_cooking', 'chorizo')",variability_limited
1124,12.95,0.0,shape,"('square', 'hallway')",variability_limited
1125,13.0,0.00039722750347544303,color,"('yellow', 'beer')",variability_limited
1126,12.95,0.0,shape,"('round', 'lolly')",variability_limited
1127,13.0,0.0035908356675372496,color,"('red', 'mango')",variability_limited
1128,13.0,0.0,color,"('green', 'gaultheria')",variability_limited
1129,12.95,0.0,shape,"('square', 'tart')",variability_limited
1130,13.25,0.0,material,"('made_of_wood', 'centerboard')",variability_limited
1131,13.0,0.0006041937698677892,color,"('red', 'honey')",variability_limited
1132,13.0,0.001074139807511182,color,"('green', 'sycamore')",variability_limited
1133,12.8,0.014232014586362342,taste,"('juicy', 'olive')",variability_limited
1134,13.0,0.0,color,"('blue', 'geranium')",variability_limited
1135,13.0,0.002838896497638283,color,"('red', 'ginger')",variability_limited
1136,13.3,0.0013302825669861884,function-action,"('used_in_cooking', 'cream')",variability_limited
1137,12.85,0.0,part,"('wheels', 'snowmobile')",variability_limited
1138,13.0,0.0091179520366555,color,"('green', 'melon')",variability_limited
1139,12.8,0.010813248576614181,taste,"('juicy', 'shallot')",variability_limited
1140,12.8,0.009326719366165649,taste,"('sweet', 'cob')",variability_limited
1141,13.25,0.0009420241653357508,material,"('made_of_wood', 'girder')",variability_limited
1142,13.0,0.018068651312000025,color,"('blue', 'peacock')",variability_limited
1143,13.3,0.00150778757109639,function-action,"('roll', 'paint')",variability_limited
1144,12.8,0.005848903178579527,taste,"('sweet', 'pomegranate')",variability_limited
1145,12.85,0.00026506377773600007,part,"('wheels', 'diner')",variability_limited
1146,13.25,0.002432576295032913,material,"('made_of_wood', 'axe')",variability_limited
1147,12.95,0.0,shape,"('square', 'dresser')",variability_limited
1148,12.8,0.007657048406754449,taste,"('sweet', 'rhubarb')",variability_limited
1149,13.0,0.0008235109244398012,color,"('black', 'cockroach')",variability_limited
1150,13.0,0.0,color,"('black', 'rhagoletis')",variability_limited
1151,13.0,0.0,color,"('blue', 'dogbane')",variability_limited
1152,13.0,0.0,color,"('black', 'frogmouth')",variability_limited
1153,13.0,0.00401485585444203,color,"('green', 'apple')",variability_limited
1154,12.8,0.0036728865077678445,taste,"('sweet', 'pepper')",variability_limited
1155,12.8,0.0,taste,"('juicy', 'marang')",variability_limited
1156,12.8,0.0429191983498776,taste,"('juicy', 'tamarind')",variability_limited
1157,12.8,0.00693219020973914,taste,"('sweet', 'fennel')",variability_limited
1158,12.8,0.0005515416493780248,taste,"('sweet', 'rice')",variability_limited
1159,12.8,0.002266005833088202,taste,"('sweet', 'muscat')",variability_limited
1160,13.25,0.0,material,"('made_of_wood', 'scabbard')",variability_limited
1161,13.3,0.0018068523898894864,function-action,"('roll', 'bearing')",variability_limited
1162,13.0,0.0008300404540390747,color,"('blue', 'eye')",variability_limited
1163,12.8,0.0045661740308601245,taste,"('juicy', 'chicken')",variability_limited
1164,13.25,0.002466735014468932,material,"('made_of_wood', 'knife')",variability_limited
1165,12.85,0.0013539065210454073,part,"('wheels', 'machine')",variability_limited
1166,12.8,0.0,taste,"('juicy', 'mangold')",variability_limited
1167,12.8,0.0,taste,"('juicy', 'calabash')",variability_limited
1168,12.8,0.004986162755584579,taste,"('sweet', 'pear')",variability_limited
1169,13.3,0.0,function-action,"('roll', 'crankshaft')",variability_limited
1170,13.0,0.0,color,"('black', 'crypt')",variability_limited
1171,13.25,0.0,material,"('made_of_wood', 'soffit')",variability_limited
1172,13.0,0.0032841265353672298,color,"('green', 'nectarine')",variability_limited
1173,13.0,0.000976479189387079,color,"('red', 'tongue')",variability_limited
1174,13.25,0.002236873791970737,material,"('made_of_wood', 'blade')",variability_limited
1175,13.0,0.0004834577358848135,color,"('black', 'fox')",variability_limited
1176,12.8,0.005771247996305738,taste,"('sweet', 'tomato')",variability_limited
1177,12.95,0.0,shape,"('square', 'tape')",variability_limited
1178,12.95,0.0003066317521973833,shape,"('round', 'pizza')",variability_limited
1179,12.8,0.005845253639152365,taste,"('sweet', 'cider')",variability_limited
1180,13.0,0.0009958837149754718,color,"('blue', 'feeling')",variability_limited
1181,13.25,6.902741220434238e-05,material,"('made_of_wood', 'rafter')",variability_limited
1182,13.0,0.0,color,"('green', 'budgie')",variability_limited
1183,13.0,0.0013691111163524551,color,"('yellow', 'butter')",variability_limited
1184,12.8,0.0,taste,"('sweet', 'tabasco')",variability_limited
1185,12.8,0.0,taste,"('sweet', 'satsuma')",variability_limited
1186,13.3,0.0022195945202334814,function-action,"('used_in_cooking', 'almond')",variability_limited
1187,13.0,0.00047199739423261773,color,"('red', 'raisin')",variability_limited
1188,12.8,0.00550185241408048,taste,"('sweet', 'blueberry')",variability_limited
1189,13.3,0.0006615935988301748,function-action,"('fly', 'toy')",variability_limited
1190,12.95,0.0,shape,"('square', 'wallpaper')",variability_limited
1191,13.0,0.000985621539817091,color,"('black', 'sand')",variability_limited
1192,13.0,0.02016111804503673,color,"('green', 'cabbage')",variability_limited
1193,12.95,0.0014008420337915963,shape,"('round', 'cornmeal')",variability_limited
1194,13.25,0.007536141344567798,material,"('made_of_wood', 'deck')",variability_limited
1195,12.95,0.0,shape,"('square', 'classroom')",variability_limited
1196,13.25,0.0,material,"('made_of_wood', 'weatherboard')",variability_limited
1197,13.0,0.009500939473341062,color,"('green', 'pepper')",variability_limited
1198,12.8,0.00019092588243716348,taste,"('sweet', 'taro')",variability_limited
1199,13.0,0.00018787753859590475,color,"('black', 'miner')",variability_limited
1200,12.8,0.0,taste,"('sweet', 'groundnut')",variability_limited
1201,12.95,0.0014687716589419305,shape,"('round', 'potato')",variability_limited
1202,12.95,0.0,shape,"('square', 'playroom')",variability_limited
1203,13.0,0.0018340756386974737,color,"('blue', 'shark')",variability_limited
1204,13.0,0.00315333533058254,color,"('green', 'plantain')",variability_limited
1205,13.0,0.0022577498728827885,color,"('blue', 'mussel')",variability_limited
1206,13.25,0.0008667874608861825,material,"('made_of_wood', 'pin')",variability_limited
1207,13.25,0.0061401264701277216,material,"('made_of_wood', 'roof')",variability_limited
1208,13.3,0.003669600758468503,function-action,"('used_in_cooking', 'lobster')",variability_limited
1209,13.25,0.003331117219514911,material,"('made_of_wood', 'spade')",variability_limited
1210,13.25,0.019236490257829243,material,"('made_of_wood', 'spindle')",variability_limited
1211,12.8,0.00017287586332086704,taste,"('juicy', 'date')",variability_limited
1212,12.95,0.0,shape,"('square', 'sideboard')",variability_limited
1213,13.25,8.95927287271728e-05,material,"('made_of_wood', 'button')",variability_limited
1214,13.25,0.0009994939423449,material,"('made_of_wood', 'wheel')",variability_limited
1215,13.3,0.001060733040801725,function-action,"('roll', 'candle')",variability_limited
1216,13.0,0.0049240870314864625,color,"('red', 'beetroot')",variability_limited
1217,12.95,0.0,shape,"('square', 'cupboard')",variability_limited
1218,12.8,0.001703432098135895,taste,"('sweet', 'yogurt')",variability_limited
1219,13.0,0.060204489690545024,color,"('red', 'currant')",variability_limited
1220,12.95,0.0,shape,"('square', 'balcony')",variability_limited
1221,12.95,9.106372385525828e-05,shape,"('round', 'puree')",variability_limited
1222,13.0,0.015688186582684747,color,"('red', 'grape')",variability_limited
1223,13.0,0.0004298232430732901,color,"('blue', 'iceberg')",variability_limited
1224,13.0,0.004216543198707479,color,"('black', 'dog')",variability_limited
1225,12.95,0.0,shape,"('square', 'lounge')",variability_limited
1226,12.95,0.0,shape,"('square', 'bookcase')",variability_limited
1227,13.0,0.0009453877311890615,color,"('green', 'caterpillar')",variability_limited
1228,12.8,0.004749425839949263,taste,"('sweet', 'chilli')",variability_limited
1229,13.0,0.016725512684384606,color,"('blue', 'violet')",variability_limited
1230,12.8,0.002319964294031572,taste,"('juicy', 'lobster')",variability_limited
1231,12.95,0.006920751946168652,shape,"('round', 'egg')",variability_limited
1232,12.8,0.004265667192470885,taste,"('sweet', 'spinach')",variability_limited
1233,13.0,0.0007097722868555955,color,"('black', 'rat')",variability_limited
1234,13.0,0.030069167840645627,color,"('red', 'cabbage')",variability_limited
1235,13.0,0.0145257676155686,color,"('red', 'dogwood')",variability_limited
1236,13.0,0.03569323675781834,color,"('green', 'iguana')",variability_limited
1237,12.95,0.0,shape,"('square', 'foyer')",variability_limited
1238,12.95,0.0,shape,"('square', 'bathroom')",variability_limited
1239,13.0,0.006083781574909071,color,"('black', 'pea')",variability_limited
1240,13.25,0.00039716906045095387,material,"('made_of_wood', 'pedal')",variability_limited
1241,13.25,3.543378437020112e-05,material,"('made_of_wood', 'plough')",variability_limited
1242,13.0,0.0025004672671950063,color,"('red', 'vine')",variability_limited
1243,12.8,0.005329981331722905,taste,"('sweet', 'coconut')",variability_limited
1244,13.0,0.012674909437034068,color,"('black', 'raspberry')",variability_limited
1245,13.0,0.00012458644230868606,color,"('blue', 'moss')",variability_limited
