pair,prop-specific,non-specific,p,l,n,i,r,b,u
"('black', 'car')",0.0015178307115659613,0.037226190243997585,0.0003766478342749529,0.0011411828772910086,,0.031524580404219966,0.0057016098397776145,,0.9612559790444365
"('black', 'penguin')",0.0029171945341142794,0.03250240910601689,0.0029171945341142794,,,0.027318447992659457,0.0051839611133574414,,0.9645803963598689
"('black', 'civet')",,0.048286594567404424,,,,0.048286594567404424,,,0.9517134054325955
"('black', 'aubergine')",0.028348264817703316,0.08778452048050721,0.014174132408851658,0.014174132408851658,,0.059436255662803895,0.028348264817703316,,0.8838672147017895
"('black', 'jean')",,,,,,,,,1.0
"('black', 'owl')",0.0032886779800537676,0.03274802207566732,,0.0032886779800537676,,0.03035567757805967,0.0023923444976076554,,0.9639632999442789
"('black', 'crypt')",,0.04266261321172969,,,,0.03910317309519286,0.0035594401165368293,,0.9573373867882703
"('black', 'skunk')",0.003935919077377423,0.04925123919364596,0.003935919077377423,,,0.03744348196151369,0.011807757232132269,,0.9468128417289767
"('black', 'opossum')",,0.019049346879535557,,,,0.019049346879535557,,,0.9809506531204644
"('black', 'zebra')",0.004310764557395285,0.051121144055106316,0.004310764557395285,,,0.04792149060882214,0.003199653446284174,,0.9445680913874984
"('black', 'coal')",0.002215502729855625,0.049411277465553946,,0.002215502729855625,,0.0382380184721715,0.011173258993382437,,0.9483732198045904
"('black', 'cockroach')",0.004044931385568835,0.03906042496679946,0.004044931385568835,,,0.035015493581230635,0.004044931385568835,,0.9568946436476318
"('black', 'glass')",0.002990494436457228,0.05992058863724884,0.001495247218228614,0.001495247218228614,,0.04945385810964855,0.010466730527600297,,0.937088916926294
"('black', 'grape')",,0.03862240553227667,,,,0.03270295580983596,0.005919449722440712,,0.9613775944677233
"('black', 'cat')",0.002908306925384022,0.04483242670339251,0.001454153462692011,0.001454153462692011,,0.03605552080233586,0.008776905901056646,,0.9522592663712235
"('black', 'woodpecker')",0.01023397464891349,0.030297829119154265,0.0021551724137931034,0.008078802235120386,,0.022219026884033877,0.008078802235120386,,0.9594681962319322
"('black', 'rabbit')",0.0017463744883763205,0.043614188564765684,0.0017463744883763205,,,0.03454955516058161,0.009064633404184078,,0.954639436946858
"('black', 'pig')",0.0016186503790412143,0.04130560373832544,,0.0016186503790412143,,0.032379503933213954,0.008926099805111484,,0.9570757458826333
"('black', 'sky')",0.00233006283163023,0.04434922444326833,0.001165031415815115,0.001165031415815115,,0.036194004532562524,0.008155219910705804,,0.9533207127251014
"('black', 'snake')",0.0028300889070058646,0.04971437899320735,0.0016804372348192807,0.0011496516721865842,,0.043523415616562935,0.006190963376644426,,0.9474555320997868
"('black', 'rat')",,0.03800606691072187,,,,0.03078153641648946,0.0072245304942324135,,0.9619939330892782
"('black', 'gown')",0.003439716312056738,0.058475177304964536,0.003439716312056738,,,0.055035460992907806,0.003439716312056738,,0.9380851063829787
"('black', 'human')",,0.02450817216189149,,,,0.01774287331896097,0.006765298842930522,,0.9754918278381085
"('black', 'monkey')",0.0020677814965024428,0.030156761811132034,0.00165524024237703,0.00041254125412541255,,0.028501521568755003,0.00165524024237703,,0.9677754566923655
"('black', 'cherry')",0.0031458153587701856,0.043265636178949525,0.0015729076793850928,0.0015729076793850928,,0.038978980549726476,0.004286655629223055,,0.9535885484622802
"('black', 'cloud')",0.00343550579399636,0.045433340244661,0.00171775289699818,0.00171775289699818,,0.03611888635473541,0.009314453889925588,,0.9511311539613427
"('black', 'pit')",0.001754731618416678,0.041248506938886084,,0.001754731618416678,,0.03509463236833356,0.006153874570552525,,0.9569967614426973
"('black', 'coffee')",0.002306564615687992,0.04673079209886411,0.0010652851237538867,0.001241279491934105,,0.03928311514725948,0.00744767695160463,,0.950962643285448
"('black', 'sheep')",0.007634526896828406,0.032330798036578554,0.003817263448414203,0.003817263448414203,,0.025576552829890995,0.00675424520668756,,0.960034675066593
"('black', 'starling')",,0.03916354943231211,,,,0.03916354943231211,,,0.960836450567688
"('black', 'lizard')",0.005349587689928705,0.05339519986596836,0.0026747938449643524,0.0026747938449643524,,0.044588438208667744,0.008806761657300604,,0.9412552124441029
"('black', 'dress')",0.003230988280822168,0.04920411814099522,0.001615494140411084,0.001615494140411084,,0.041126647438939797,0.00807747070205542,,0.9475648935781826
"('black', 'balloon')",0.0020518127764822913,0.03412038806954189,0.0004789272030651341,0.001572885573417157,,0.02790362842884356,0.006216759640698326,,0.9638277991539758
"('black', 'nightmare')",0.0006657789613848203,0.03243252320348339,0.0006657789613848203,,,0.02621233014734064,0.006220193056142749,,0.9669016978351317
"('black', 'paint')",0.002595342838582107,0.05064613909682122,0.0012976714192910535,0.0012976714192910535,,0.043284198791422646,0.0073619403053985675,,0.9467585180645965
"('black', 'pelican')",0.003700926288289892,0.0405689912334028,0.003700926288289892,,,0.036868064945112904,0.003700926288289892,,0.9557300824783073
"('black', 'ring')",0.0011828251824950267,0.032511954158704226,,0.0011828251824950267,,0.027780653428724114,0.004731300729980107,,0.9663052206588008
"('black', 'olive')",0.0063289827060338975,0.08208240638527846,0.003549779631210812,0.0027792030748230857,,0.06349033848363549,0.018592067901642976,,0.9115886109086877
"('black', 'truffle')",0.0031915878351999093,0.04550222479949077,0.0031915878351999093,,,0.04388096394729091,0.0016212608521998697,,0.9513061873653094
"('black', 'blackboard')",,0.04559567157875512,,,,0.04221694613444131,0.0033787254443138105,,0.9544043284212449
"('black', 'miner')",0.005296343001261034,0.039638503572929806,,0.005296343001261034,,0.021185372005044136,0.018453131567885667,,0.9550651534258092
"('black', 'calf')",,0.04453887780969551,,,,0.03967933583462466,0.004859541975070858,,0.9554611221903044
"('black', 'bat')",,0.027034511313376287,,,,0.01944589294678247,0.007588618366593817,,0.9729654886866238
"('black', 'night')",0.0016572619592293224,0.035477352447765745,0.0005274261603375527,0.0011298357988917696,,0.02696609221696914,0.008511260230796604,,0.9628653855930049
"('black', 'cow')",,0.03036999945866941,,,,0.022461836193363286,0.007908163265306122,,0.9696300005413306
"('black', 'umbrella')",0.0018570502386404393,0.03528395453416834,0.0018570502386404393,,,0.03156985405688747,0.0037141004772808786,,0.9628589952271912
"('black', 'magpie')",0.00980439277508562,0.029413178325256854,0.00980439277508562,,,0.029413178325256854,,,0.9607824288996576
"('black', 'raccoon')",0.0013844974609562135,0.0568068153393691,0.0013844974609562135,,,0.04978631702303924,0.007020498316329863,,0.9418086871996746
"('black', 'mussel')",0.006570205880477528,0.05080664528881846,0.006570205880477528,,,0.045925628597530126,0.004881016691288338,,0.942623148830704
"('black', 'crocodile')",,0.02828183974178556,,,,0.023311232362122455,0.0049706073796631075,,0.9717181602582146
"('black', 'recorder')",0.01190644932671864,0.04762579730687456,0.01190644932671864,,,0.03571934798015591,0.01190644932671864,,0.9404677533664068
"('black', 'rhino')",0.002693996033517769,0.01652197562508398,0.002693996033517769,,,0.015203706247736733,0.0013182693773472472,,0.9807840283413982
"('black', 'weasel')",,0.04508862914839423,,,,0.032192303631459245,0.012896325516934985,,0.9549113708516058
"('black', 'stocking')",0.0025235189422832443,0.07307398932112891,0.0025235189422832443,,,0.06550343249427917,0.007570556826849734,,0.9244024917365878
"('black', 'insect')",0.0031290209410737312,0.032622341351869096,,0.0031290209410737312,,0.02402511818317193,0.00859722316869717,,0.964248637707057
"('black', 'pea')",0.0022669133423665246,0.0617175804234611,0.0022669133423665246,,,0.05218142480183289,0.00953615562162822,,0.9360155062341723
"('black', 'hornet')",,0.03381142204151053,,,,0.024525233197799572,0.009286188843710968,,0.9661885779584894
"('black', 'crow')",0.009518186248022815,0.03239052444686049,0.008209285724462605,0.0013089005235602095,,0.028745175325169445,0.0036453491216910505,,0.9580912893051167
"('black', 'hair')",0.0033252018377884357,0.04321132866986622,0.0016626009188942178,0.0016626009188942178,,0.033118964644790146,0.010092364025076071,,0.9534634694923453
"('black', 'gorilla')",,0.03293516253940047,,,,0.02831910345957121,0.004616059079829265,,0.9670648374605995
"('black', 'suit')",0.0017137673197322254,0.0405975542734339,0.0017137673197322254,,,0.03440255100110566,0.006195003272328241,,0.9576886784068339
"('black', 'bird')",0.0008146473033662533,0.03113126351359486,,0.0008146473033662533,,0.029096654391052374,0.0020346091225424768,,0.9680540891830389
"('black', 'lantern')",0.0027894057048598684,0.0571808717573645,,0.0027894057048598684,,0.044630491277757894,0.012550380479606604,,0.9400297225377756
"('black', 'hose')",0.003977149182628635,0.06559133408448477,0.0019885745913143173,0.0019885745913143173,,0.05167131194528454,0.013920022139200221,,0.9304315167328866
"('black', 'eye')",0.0012812347130067075,0.03779273053196275,0.0012812347130067075,,,0.030747170777670897,0.007045559754291849,,0.9609260347550306
"('black', 'dog')",0.002214059680451971,0.039127253783925765,0.0011070298402259854,0.0011070298402259854,,0.031736908134819226,0.007390345649106545,,0.9586586865356224
"('black', 'tar')",0.017512506480708945,0.14010005184567156,0.017512506480708945,,,0.11005016326236312,0.03004988858330844,,0.8423874416736195
"('black', 'pot')",0.007942835332074596,0.09189236481061254,,0.007942835332074596,,0.06956657092736437,0.02232579388324815,,0.9001647998573129
"('black', 'beetle')",0.003547587946530564,0.03500063606432135,0.003547587946530564,,,0.02181436869697416,0.013186267367347189,,0.9614517759891481
"('black', 'parka')",0.01111145405722399,0.06111299731473194,0.005555727028611995,0.005555727028611995,,0.05000154325750795,0.01111145405722399,,0.9277755486280441
"('black', 'raisin')",,0.03984894285722443,,,,0.03440119552784136,0.005447747329383067,,0.9601510571427756
"('black', 'market')",0.0025429373270220634,0.026067128372261453,0.0012714686635110317,0.0012714686635110317,,0.02352419104523939,0.0025429373270220634,,0.9713899343007164
"('black', 'bra')",0.016666666666666666,0.075,0.008333333333333333,0.008333333333333333,,0.05,0.025,,0.9083333333333333
"('black', 'pupil')",0.0034812907135282536,0.018277533707014088,0.0017406453567641268,0.0017406453567641268,,0.013055597636721709,0.00522193607029238,,0.9782411755794577
"('black', 'oven')",0.0069498069498069494,0.12866795366795367,,0.0069498069498069494,,0.08001930501930501,0.04864864864864865,,0.8643822393822393
"('red', 'football')",,0.026337226835744708,,,,0.025378255720727015,0.0009589711150176899,,0.9736627731642553
"('red', 'car')",,0.040430239055739295,,,,0.03844138133130093,0.0019888577244383658,,0.9595697609442607
"('red', 'ginger')",0.0006172839506172839,0.06201348646999821,0.0006172839506172839,,,0.05997506004786332,0.0020384264221348894,,0.9373692295793845
"('red', 'pansy')",,0.04746820345299837,,,,0.037294290653555155,0.010173912799443208,,0.9525317965470016
"('red', 'lipstick')",0.001980267904758917,0.06929761269881105,0.001980267904758917,,,0.06237255701603037,0.006925055682780688,,0.92872211939643
"('red', 'marinade')",,0.09511651773422443,,,,0.09011038522189682,0.005006132512327601,,0.9048834822657756
"('red', 'strawberry')",,0.051065561220583956,,,,0.051065561220583956,,,0.9489344387794161
"('red', 'chameleon')",,0.03029334808327454,,,,0.01990110131346689,0.010392246769807649,,0.9697066519167254
"('red', 'aubergine')",,0.14144906570223023,,,,0.1157310537563702,0.02571801194586005,,0.8585509342977697
"('red', 'brick')",0.0012177633450270219,0.054094173698682094,0.0012177633450270219,,,0.04863349767706457,0.005460676021617521,,0.9446880629562908
"('red', 'pepper')",0.0049930952946485255,0.10809987268918238,0.0049930952946485255,,,0.10064323292730848,0.0074566397618738844,,0.8869070320161692
"('red', 'mango')",0.0006762473133031509,0.05466677964158051,0.0006762473133031509,,,0.04933098252200888,0.005335797119571622,,0.9446569730451164
"('red', 'glass')",0.0005359056806002144,0.06596221457950055,0.0005359056806002144,,,0.05966385652556983,0.006298358053930719,,0.9335018797398993
"('red', 'ladybird')",,0.08366013071895424,,,,0.06405228758169934,0.0196078431372549,,0.9163398692810457
"('red', 'clothing')",,0.048642864166574484,,,,0.04513671226815148,0.003506151898423,,0.9513571358334255
"('red', 'grape')",0.001514634512674469,0.046184031667713864,0.001514634512674469,,,0.04101829051281664,0.005165741154897228,,0.9523013338196117
"('red', 'cake')",,0.06227268601999164,,,,0.058576092575376736,0.0036965934446149137,,0.9377273139800083
"('red', 'crab')",,0.04631174415735512,,,,0.04574485073331883,0.0005668934240362812,,0.9536882558426448
"('red', 'vinegar')",0.0093253488501109,0.11340781888998097,0.0093253488501109,,,0.11092025670092626,0.0024875621890547263,,0.8772668322599081
"('red', 'wand')",,0.05426166982776039,,,,0.05301323037707375,0.0012484394506866417,,0.9457383301722396
"('red', 'lobster')",0.0015536141615398603,0.06312191350752305,0.0015536141615398603,,,0.05885664064315664,0.004265272864366416,,0.9353244723309371
"('red', 'beet')",0.0035668150393271024,0.04417267249070457,0.0035668150393271024,,,0.030609637685508832,0.013563034805195735,,0.9522605124699682
"('red', 'ant')",0.0017291146634319284,0.039773624848535354,0.0017291146634319284,,,0.03689209679041429,0.002881528058121066,,0.9584972604880327
"('red', 'clarinet')",,0.03804922046128076,,,,0.03804922046128076,,,0.9619507795387192
"('red', 'vegetable')",,0.043963890580670684,,,,0.03992147133591324,0.004042419244757439,,0.9560361094193294
"('red', 'anger')",0.001160092807424594,0.03406848372045588,0.001160092807424594,,,0.029489304199280995,0.00457917952117488,,0.9647714234721195
"('red', 'squirrel')",0.0017508108171375703,0.04374441205663371,0.0017508108171375703,,,0.04374441205663371,,,0.9545047771262286
"('red', 'flower')",0.0010717802791158325,0.059178240474685354,0.0010717802791158325,,,0.05458066611204769,0.004597574362637662,,0.9397499792461989
"('red', 'shallot')",0.010343110487688802,0.125580506242633,0.010343110487688802,,,0.11233884503030653,0.013241661212326483,,0.8640763832696783
"('red', 'fern')",0.0030899963991520784,0.05755250215537422,0.0030899963991520784,,,0.05137250935707007,0.006179992798304157,,0.9393575014454738
"('red', 'radish')",0.004352173647948296,0.07529454504806618,0.004352173647948296,,,0.06050223478920662,0.014792310258859553,,0.9203532813039855
"('red', 'jam')",,0.043345059909389486,,,,0.043345059909389486,,,0.9566549400906105
"('red', 'ruby')",0.003616013984134993,0.05968068214952834,0.003616013984134993,,,0.05019876041570259,0.009481921733825744,,0.9367033038663367
"('red', 'bus')",,0.03648809503805839,,,,0.034296792295915784,0.0021913027421426004,,0.9635119049619416
"('red', 'vine')",0.0011507262780607432,0.05509586247001102,0.0011507262780607432,,,0.05109210388323445,0.004003758586776567,,0.9437534112519281
"('red', 'cabbage')",0.0023449476203815786,0.07919979408585026,0.0023449476203815786,,,0.07360025293544119,0.005599541150409067,,0.9184552582937681
"('red', 'couch')",0.0004967709885742673,0.04845548831269009,0.0004967709885742673,,,0.044551362162713846,0.0039041261499762375,,0.9510477406987355
"('red', 'cherry')",0.001262342353472312,0.059735977740971356,0.001262342353472312,,,0.05559121616869314,0.0041447615722782155,,0.9390016799055564
"('red', 'fruit')",0.00031036623215394165,0.04678741178125383,0.00031036623215394165,,,0.044089550076819195,0.0026978617044346367,,0.9529022219865922
