context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
string,20,0.01,0.0,0.0,0.05
doctor,20,0.0,0.0,0.0,0.02
1910,20,0.0,0.0,0.0,0.01
visit,20,0.0,0.0,0.0,0.01
1953,20,0.0,0.0,0.0,0.0
uniform,20,0.0,0.0,0.0,0.03
letter,20,0.0,0.0,0.0,0.01
controlling,20,0.0,0.0,0.0,0.02
washed,20,0.0,0.0,0.0,0.02
virtually,20,0.0,0.0,0.0,0.01
photographer,20,0.0,0.0,0.0,0.01
seats,20,0.0,0.0,0.0,0.02
internationally,20,0.0,0.0,0.0,0.0
metres,20,0.0,0.0,0.0,0.02
predominantly,20,0.0,0.0,0.0,0.01
worth,20,0.0,0.0,0.0,0.03
ensure,20,0.0,0.0,0.0,0.01
amongst,20,0.0,0.0,0.0,0.02
extreme,20,0.0,0.0,0.0,0.01
120,20,0.0,0.0,0.0,0.0
retain,20,0.0,0.0,0.0,0.01
virgin,20,0.01,0.0,0.0,0.06
photo,20,0.0,0.0,0.0,0.01
matched,20,0.0,0.0,0.0,0.01
security,20,0.0,0.0,0.0,0.01
helen,20,0.0,0.0,0.0,0.01
signals,20,0.0,0.0,0.0,0.01
owing,20,0.0,0.0,0.0,0.01
wave,20,0.0,0.0,0.0,0.01
standards,20,0.0,0.0,0.0,0.01
1908,20,0.0,0.0,0.0,0.01
supplying,20,0.0,0.0,0.0,0.02
emphasis,20,0.0,0.0,0.0,0.01
reserved,20,0.0,0.0,0.0,0.01
karen,20,0.0,0.0,0.0,0.01
implies,20,0.0,0.0,0.0,0.01
speaker,20,0.0,0.0,0.0,0.01
genre,20,0.0,0.0,0.0,0.01
lines,20,0.01,0.01,0.0,0.11
transport,20,0.01,0.01,0.0,0.09
local,20,0.01,0.0,0.0,0.03
cardiff,20,0.0,0.0,0.0,0.02
contracted,20,0.0,0.0,0.0,0.02
public,20,0.01,0.01,0.0,0.08
transfer,20,0.0,0.0,0.0,0.02
traveling,20,0.0,0.0,0.0,0.01
it,20,0.02,0.01,0.01,0.09
go,20,0.01,0.01,0.0,0.02
major,20,0.0,0.0,0.0,0.01
no,20,0.01,0.01,0.0,0.02
