context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
1970s,6,0.01,0.01,0.0,0.03
1990s,6,0.0,0.0,0.0,0.01
needed,6,0.0,0.0,0.0,0.01
meet,6,0.01,0.0,0.0,0.01
example,6,0.01,0.0,0.0,0.02
same,6,0.01,0.01,0.0,0.05
baltimore,6,0.04,0.03,0.0,0.19
regal,6,0.01,0.0,0.0,0.02
homer,6,0.0,0.0,0.0,0.01
fans,6,0.0,0.0,0.0,0.01
base,6,0.01,0.01,0.0,0.03
opponent,6,0.0,0.0,0.0,0.01
later,6,0.01,0.0,0.01,0.01
hitting,6,0.0,0.0,0.0,0.01
mach,6,0.0,0.0,0.0,0.01
kept,6,0.01,0.01,0.0,0.03
cm,6,0.0,0.0,0.0,0.0
mated,6,0.0,0.0,0.0,0.01
outlets,6,0.0,0.0,0.0,0.01
maxwell,6,0.0,0.0,0.0,0.01
12th,6,0.0,0.0,0.0,0.0
twist,6,0.0,0.0,0.0,0.0
aero,6,0.0,0.0,0.0,0.01
1890s,6,0.0,0.0,0.0,0.0
abbreviated,6,0.0,0.0,0.0,0.0
pitch,6,0.0,0.0,0.0,0.0
ditch,6,0.0,0.0,0.0,0.0
folded,6,0.0,0.0,0.0,0.0
101,6,0.01,0.01,0.0,0.03
nights,6,0.0,0.0,0.0,0.01
bore,6,0.0,0.0,0.0,0.01
stores,6,0.01,0.0,0.0,0.01
survives,6,0.01,0.01,0.0,0.04
stages,6,0.0,0.0,0.0,0.0
pressed,6,0.0,0.0,0.0,0.0
opening,6,0.0,0.0,0.0,0.01
slender,6,0.12,0.12,0.0,0.63
natal,6,0.0,0.0,0.0,0.01
funding,6,0.0,0.0,0.0,0.0
acts,6,0.0,0.0,0.0,0.01
her,6,0.02,0.01,0.01,0.04
medal,6,0.01,0.0,0.0,0.02
poets,6,0.01,0.0,0.0,0.02
amber,6,0.0,0.0,0.0,0.01
square,6,0.01,0.0,0.0,0.01
training,6,0.01,0.0,0.0,0.01
